Cluster,genes,Top pathway,p_value,recall,intersection_size,num_d1_seeds,num_d2_seeds,num_both_seeds,frac_d1_seeds,frac_d2_seeds,frac_both_seeds,frac_no_seeds
C323,SIPA1 TAX1BP3 SNX2 XYLT2 TRADD SKAP2 CD74 PLEKHO2 FUCA1 B3GALT2 MYMK SMG5 TADA2A GSDMD FXYD5 ANAPC13 CYB561 RSRP1 LIME1 ATP8B3 SLC31A2 CYBA REL CTSF RGL1 SNX7 SORT1 CLN3 TCIRG1 MS4A6A ATP6V1C1 VPS13A CTSB PECAM1 JPH1 MR1 TIMP2 SLC24A4 DNM2 TREX1 SYNGR2 FDFT1 ATP1B1 MEGF9 CPVL HLA-DRA ARPC1B HPS1 NPC1 CTSA PSD4 ZNF395 IGF2R DYSF SMPDL3A HLA-DPA1 NDST2 ATP8A2 MYZAP ATP8B4 SLC15A3 PLA2G7 THEMIS2 PAFAH1B3 DSE HCLS1 PXDC1 PTPN12 SCGB2A2 SLCO2B1 NAGA APOE STX4 ICAM3 APOC1 CHI3L1 FAM8A1 P2RX4 SUSD6 B4GALT4 ATP6AP1L CLU WRAP53 SLC35B2 NAGPA HLA-DMA TMEM134 HLA-DPB1 KIAA0513 NFKBIL1 HLA-DMB TGM2 NDST1 LGMN PSEN1 CLIP1 SCARB2 CTSK SLC1A3 NPC2 PABPC1P1 KCNIP3 ETFA SYMPK ATP5F1B PAPSS2 PICALM NUMB BAX NDUFV3 A4GALT ACADM MS4A4A CASP3 STAMBPL1 IGSF6 EVI2A CD163 PLOD3 FAM49A CD55 CHPF2 TBC1D12 SNX3 C15orf65 SMPD3 SLC35A1 CHCHD5 TLR1 SLC39A1 CD300C FCGRT MTX1 MPO AL691442.1 ACP5 PLD3 SULT1A1 RNASET2 C3AR1 TLR2 GMIP UCP2 ABCG1 GRN TNFRSF14 OSBPL9 TMEM8A CTSC TERF1 ANXA5 PRRT2 NOTCH2 SYPL1 MANBA ATP10D GAA NINJ1 CHN2 SLC39A7 CLCN7 ATP8B1 PILRA TMEM30A IFI30 NECAP2 ARAP1 LAMP1 CHPF BLVRB TFEC HEXA IFNGR1 CYB5R3 TPCN1 ZNF274 LGALS9 CTSW GRINA VPS41 PLTP HOPX LRPAP1 CTNS HLA-DQA2 COTL1 HAVCR2 GIT2 SLC39A11 B3GALT6 SIAE SH3BGRL SERINC3 HLA-DRB1 ABCA2 TMEM176A ARHGDIB MKNK1 MAFB RIN2 FCER1G SECTM1 CTSS SWAP70 GM2A CD14 NCSTN PLBD1 SNX1 AC006538.2 AGRN ADD3 EHBP1L1 NPL SRGN FAM160B2 SLC8B1 VAMP8 LY96 PSEN2 P4HA2 ADAP2 SCPEP1 ATP13A2 ABCA7 CLEC10A PMM1 TNFRSF1A PTPN18 MAN2B1 ATP7A HLA-DQA1 ATP2B1 CTSH AC138894.1 HMOX1 SLC7A7 FNDC3A SLC35B3 SCAMP3 GGCX ADGRL2 CD68 GPR137B SNCG SNX10 ZYX RAB31 RASSF7 LITAF DHRS3 DAB2 COMT GORAB SLC38A7 PKM ATP8A1 KIRREL2 CD302 RABEP2 CTSD TMEM115 IDUA PGPEP1 TREM2 EXT3 CHIT1 AIF1 PRKCH MINDY1 ITGB2 SPNS1 LYZ VLDLR GIMAP8 CEBPB GPNMB SLC20A2 STARD4 SLC11A2 SPATA20 HPSE PARP4 PYGL TMEM120A CYBB LAPTM5 IFFO1 TMEM222 PAPSS1 CD99 AOAH TNFSF13 PLAUR ATP10A SMCO4 APBB3 INPP1 METTL7A CCPG1 KIR3DS1 CYB561D2 BORCS7 UNC93B1 TP53I3 RAB7A CTSL MVP B4GALT2 CAPG MOGAT1 ZNF224 PARP3 C1QB ZBTB43,antigen processing and presentation of peptide antigen,3.5162451093426385e-17,0.27941176470588236,19.0,13,14,14,0.04126984126984127,0.044444444444444446,0.0,0.9142857142857143
C324,GAA FAM8A1 P2RX4 SIPA1 TAX1BP3 ATP2B1 B4GALT4 SUSD6 SNX2 ATP6AP1L XYLT2 CLU AC138894.1 WRAP53 TRADD SLC35B2 NAGPA FNDC3A SKAP2 SLC35B3 SLC39A7 SCAMP3 CLCN7 GGCX ADGRL2 ATP8B1 B3GALT2 GPR137B TMEM134 MYMK SNCG KIAA0513 TMEM30A SMG5 NFKBIL1 NECAP2 NDST1 ARAP1 SNX10 LAMP1 ZYX FXYD5 CHPF GSDMD BLVRB ANAPC13 PSEN1 CYB561 CLIP1 RSRP1 LIME1 RASSF7 HEXA SCARB2 IFNGR1 ATP8B3 CYB5R3 REL TPCN1 ZNF274 LITAF COMT KCNIP3 GORAB GRINA VPS41 SNX7 HOPX LRPAP1 ETFA SYMPK CTNS SORT1 CLN3 SLC38A7 PKM ATP5F1B TCIRG1 ATP8A1 KIRREL2 CD302 PICALM PAPSS2 ATP6V1C1 RABEP2 CTSD SLC39A11 NUMB VPS13A B3GALT6 SH3BGRL TMEM115 SIAE BAX IDUA SERINC3 PGPEP1 JPH1 EXT3 ABCA2 NDUFV3 SLC24A4 DNM2 MINDY1 TREX1 A4GALT SYNGR2 ITGB2 ACADM FDFT1 CASP3 STAMBPL1 MEGF9 HPS1 NPC1 SLC20A2 PLOD3 CTSA STARD4 CD55 SLC11A2 PSD4 ZNF395 CHPF2 TBC1D12 SNX3 C15orf65 SMPD3 SLC35A1 SPATA20 PARP4 IGF2R PYGL SLC39A1 SECTM1 TMEM120A NDST2 ATP8A2 SWAP70 MYZAP IFFO1 TMEM222 ATP8B4 NCSTN PAPSS1 MTX1 CD99 SNX1 AC006538.2 AGRN AL691442.1 ADD3 ATP10A PAFAH1B3 EHBP1L1 APBB3 PLD3 SULT1A1 INPP1 FAM160B2 GMIP METTL7A SLC8B1 CCPG1 ABCG1 CYB561D2 GRN PXDC1 TNFRSF14 BORCS7 PSEN2 UNC93B1 TP53I3 OSBPL9 RAB7A P4HA2 SCPEP1 PTPN12 TMEM8A ATP13A2 MVP ABCA7 PMM1 B4GALT2 SCGB2A2 NAGA TERF1 ANXA5 STX4 NOTCH2 MOGAT1 ZNF224 SYPL1 MANBA PARP3 TNFRSF1A ATP10D PTPN18 ICAM3 MAN2B1 ATP7A ZBTB43,lipid translocation,1.2282751741822864e-09,0.19298245614035087,11.0,10,9,9,0.04950495049504951,0.04455445544554455,0.0,0.905940594059406
C326,HLA-DQA1 CHI3L1 CTSH HMOX1 SLC7A7 CD74 HLA-DMA PLEKHO2 CD68 PILRA HLA-DPB1 TADA2A IFI30 HLA-DMB TGM2 RAB31 LGMN FXYD5 TFEC CTSK SLC1A3 CYBA PABPC1P1 CTSF LGALS9 DAB2 CTSW RGL1 PLTP HLA-DQA2 COTL1 HAVCR2 MS4A6A HLA-DRB1 CTSB PECAM1 TREM2 CHIT1 TMEM176A MR1 TIMP2 AIF1 ARHGDIB ITGB2 MS4A4A MKNK1 MAFB IGSF6 LYZ CPVL GIMAP8 GPNMB HLA-DRA EVI2A HPS1 CD163 SLC20A2 FAM49A HPSE RIN2 TLR1 FCER1G DYSF SECTM1 SMPDL3A CD300C HLA-DPA1 CTSS CYBB LAPTM5 GM2A CD14 FCGRT PLBD1 AOAH MPO TNFSF13 SLC15A3 ACP5 PLA2G7 PLAUR THEMIS2 SMCO4 DSE NPL SRGN HCLS1 RNASET2 C3AR1 TLR2 UCP2 KIR3DS1 LY96 CTSL ADAP2 CTSC CLEC10A SLCO2B1 APOE C1QB APOC1,antigen processing and presentation of peptide antigen,2.2342276278367987e-19,0.22058823529411764,15.0,1,5,5,0.009900990099009901,0.04950495049504951,0.0,0.9405940594059405
C375,ATP1B1 KIR3DS1 GM2A ZBTB43,C375,,,,1,0,0,0.25,0.0,0.0,0.75
C352,ZNF274 SORT1 NAGA GGCX NCSTN,C352,,,,1,0,0,0.2,0.0,0.0,0.8
C325,GAA P2RX4 SIPA1 TAX1BP3 B4GALT4 ATP6AP1L XYLT2 AC138894.1 WRAP53 TRADD NAGPA SCAMP3 GGCX CLCN7 B3GALT2 TMEM134 MYMK SMG5 NFKBIL1 ARAP1 LAMP1 FXYD5 GSDMD ZYX CHPF BLVRB CYB561 LIME1 RASSF7 HEXA CYB5R3 TPCN1 COMT KCNIP3 GRINA LRPAP1 ETFA SYMPK CTNS CLN3 SLC38A7 PKM ATP5F1B TCIRG1 RABEP2 CTSD B3GALT6 TMEM115 BAX IDUA PGPEP1 JPH1 EXT3 ABCA2 NDUFV3 MINDY1 DNM2 TREX1 A4GALT SYNGR2 HPS1 PLOD3 CTSA PSD4 CHPF2 SMPD3 SPATA20 PYGL SLC39A1 TMEM120A TMEM222 IFFO1 NCSTN MTX1 CD99 AGRN EHBP1L1 APBB3 PLD3 FAM160B2 GMIP SLC8B1 CYB561D2 GRN TNFRSF14 PSEN2 UNC93B1 TP53I3 P4HA2 TMEM8A MVP ABCA7 PMM1 B4GALT2 SCGB2A2 NAGA STX4 MOGAT1 PARP3 TNFRSF1A PTPN18 ICAM3 MAN2B1,glycosaminoglycan biosynthetic process,9.003644420772482e-06,0.0958904109589041,7.0,7,3,3,0.06796116504854369,0.02912621359223301,0.0,0.9029126213592233
C327,REL ADD3 ATP10A MEGF9 FAM8A1 SUSD6 ATP2B1 SNX2 INPP1 GORAB NPC1 VPS41 SLC8B1 CCPG1 SNX7 HOPX FNDC3A CD55 SKAP2 BORCS7 STARD4 ZNF395 TBC1D12 SNX3 C15orf65 SLC11A2 OSBPL9 SLC35B3 SLC35A1 KIRREL2 RAB7A ATP8A1 PARP4 IGF2R CD302 PICALM SCPEP1 ATP6V1C1 ATP8B1 PTPN12 ADGRL2 ATP13A2 NUMB VPS13A GPR137B SH3BGRL SERINC3 ATP8A2 MYZAP TMEM30A SWAP70 TERF1 ANXA5 ATP8B4 NOTCH2 PAPSS1 ZNF224 SNX10 SLC24A4 SYPL1 MANBA SNX1 ATP10D ANAPC13 PSEN1 CLIP1 RSRP1 ACADM SCARB2 FDFT1 IFNGR1 ATP7A AL691442.1 STAMBPL1 ATP8B3,Ion transport by P-type ATPases,1.3214746586075404e-11,0.18181818181818182,10.0,3,5,5,0.04,0.06666666666666667,0.0,0.8933333333333333
C376,KIAA0513 SLC24A4 SECTM1 SLC8B1,C376,,,,0,1,1,0.0,0.25,0.0,0.75
C350,ABCG1 STARD4 UNC93B1 FDFT1 NPC1,cholesterol metabolic process,1.2888872540520228e-06,0.028985507246376812,4.0,1,1,1,0.2,0.2,0.0,0.6
C358,KCNIP3 AC138894.1 PSEN2 CLN3,C358,,,,1,1,1,0.25,0.25,0.0,0.5
